naics	susb_statenaics_firms	yr	state
81	2927	2010	NY
99	1	2010	NY
11	42	2010	NC
21	34	2010	NC
22	59	2010	NC
23	1682	2010	NC
31	2576	2010	NC
42	2133	2010	NC
44	2189	2010	NC
48	813	2010	NC
51	438	2010	NC
52	781	2010	NC
53	528	2010	NC
54	1741	2010	NC
55	901	2010	NC
56	1416	2010	NC
61	472	2010	NC
62	3148	2010	NC
71	527	2010	NC
72	3027	2010	NC
81	1367	2010	NC
99	0	2010	NC
11	6	2010	ND
21	91	2010	ND
22	25	2010	ND
23	198	2010	ND
31	197	2010	ND
42	396	2010	ND
44	472	2010	ND
48	155	2010	ND
51	85	2010	ND
52	161	2010	ND
53	78	2010	ND
54	160	2010	ND
55	77	2010	ND
56	131	2010	ND
61	51	2010	ND
62	289	2010	ND
71	47	2010	ND
72	436	2010	ND
81	164	2010	ND
99	0	2010	ND
11	22	2010	OH
21	99	2010	OH
22	70	2010	OH
23	1477	2010	OH
31	4325	2010	OH
42	2765	2010	OH
44	2704	2010	OH
48	1147	2010	OH
51	522	2010	OH
52	1021	2010	OH
53	659	2010	OH
54	2260	2010	OH
55	1183	2010	OH
56	1769	2010	OH
61	765	2010	OH
62	3893	2010	OH
71	576	2010	OH
72	3772	2010	OH
81	1971	2010	OH
99	0	2010	OH
11	10	2010	OK
21	326	2010	OK
22	60	2010	OK
23	657	2010	OK
31	954	2010	OK
42	1017	2010	OK
44	1101	2010	OK
48	429	2010	OK
51	214	2010	OK
52	531	2010	OK
53	265	2010	OK
54	691	2010	OK
55	380	2010	OK
56	613	2010	OK
61	158	2010	OK
62	1327	2010	OK
71	176	2010	OK
72	1289	2010	OK
81	647	2010	OK
99	1	2010	OK
11	142	2010	OR
21	25	2010	OR
22	40	2010	OR
23	644	2010	OR
31	1216	2010	OR
42	1184	2010	OR
44	1264	2010	OR
48	492	2010	OR
51	284	2010	OR
52	487	2010	OR
53	326	2010	OR
54	930	2010	OR
55	442	2010	OR
56	659	2010	OR
61	274	2010	OR
62	1158	2010	OR
71	245	2010	OR
72	1483	2010	OR
81	597	2010	OR
99	0	2010	OR
11	25	2010	PA
21	206	2010	PA
22	77	2010	PA
23	1976	2010	PA
31	4157	2010	PA
42	2919	2010	PA
44	3476	2010	PA
48	1384	2010	PA
51	652	2010	PA
52	1190	2010	PA
53	733	2010	PA
54	2860	2010	PA
55	1238	2010	PA
56	1897	2010	PA
61	998	2010	PA
62	4307	2010	PA
71	752	2010	PA
72	3830	2010	PA
81	2208	2010	PA
99	0	2010	PA
11	1	2010	RI
21	3	2010	RI
22	6	2010	RI
23	141	2010	RI
31	402	2010	RI
42	383	2010	RI
44	444	2010	RI
48	110	2010	RI
51	90	2010	RI
52	201	2010	RI
53	108	2010	RI
54	294	2010	RI
55	108	2010	RI
56	253	2010	RI
61	111	2010	RI
62	481	2010	RI
71	87	2010	RI
72	513	2010	RI
81	191	2010	RI
99	0	2010	RI
11	47	2010	SC
21	20	2010	SC
22	38	2010	SC
23	756	2010	SC
31	1222	2010	SC
42	1029	2010	SC
44	1212	2010	SC
48	502	2010	SC
51	224	2010	SC
52	474	2010	SC
53	334	2010	SC
54	777	2010	SC
55	369	2010	SC
56	759	2010	SC
61	227	2010	SC
62	1254	2010	SC
71	292	2010	SC
72	1750	2010	SC
81	822	2010	SC
99	0	2010	SC
11	6	2010	SD
21	15	2010	SD
22	32	2010	SD
23	155	2010	SD
31	276	2010	SD
42	405	2010	SD
44	516	2010	SD
48	123	2010	SD
51	87	2010	SD
52	198	2010	SD
53	70	2010	SD
54	167	2010	SD
55	121	2010	SD
56	134	2010	SD
61	64	2010	SD
62	336	2010	SD
71	73	2010	SD
72	478	2010	SD
81	149	2010	SD
99	0	2010	SD
11	14	2010	TN
21	49	2010	TN
22	41	2010	TN
23	1024	2010	TN
31	1829	2010	TN
42	1587	2010	TN
44	1680	2010	TN
48	752	2010	TN
51	338	2010	TN
52	773	2010	TN
53	411	2010	TN
54	1078	2010	TN
55	677	2010	TN
56	1010	2010	TN
61	317	2010	TN
62	1738	2010	TN
71	304	2010	TN
72	2027	2010	TN
81	1108	2010	TN
99	1	2010	TN
11	57	2010	TX
21	1011	2010	TX
22	183	2010	TX
23	4531	2010	TX
31	4940	2010	TX
42	4818	2010	TX
44	4362	2010	TX
48	2187	2010	TX
51	992	2010	TX
52	2108	2010	TX
53	1377	2010	TX
54	4450	2010	TX
55	2151	2010	TX
56	3719	2010	TX
61	1126	2010	TX
62	6708	2010	TX
71	837	2010	TX
72	7394	2010	TX
81	3913	2010	TX
99	2	2010	TX
11	5	2010	UT
21	117	2010	UT
22	17	2010	UT
23	586	2010	UT
31	811	2010	UT
42	888	2010	UT
44	962	2010	UT
48	359	2010	UT
51	286	2010	UT
52	421	2010	UT
53	218	2010	UT
54	800	2010	UT
55	278	2010	UT
56	529	2010	UT
61	172	2010	UT
62	660	2010	UT
71	142	2010	UT
72	967	2010	UT
81	340	2010	UT
99	0	2010	UT
11	2	2010	VT
21	9	2010	VT
22	13	2010	VT
23	107	2010	VT
31	254	2010	VT
42	263	2010	VT
44	459	2010	VT
48	91	2010	VT
51	94	2010	VT
52	136	2010	VT
53	56	2010	VT
54	172	2010	VT
55	61	2010	VT
56	120	2010	VT
61	83	2010	VT
62	295	2010	VT
71	44	2010	VT
72	324	2010	VT
81	98	2010	VT
99	0	2010	VT
11	27	2010	VA
21	87	2010	VA
22	53	2010	VA
23	1700	2010	VA
31	1427	2010	VA
42	1475	2010	VA
44	2005	2010	VA
48	789	2010	VA
51	561	2010	VA
52	775	2010	VA
53	598	2010	VA
54	2888	2010	VA
55	719	2010	VA
56	1528	2010	VA
61	529	2010	VA
62	2266	2010	VA
71	442	2010	VA
72	2502	2010	VA
81	1598	2010	VA
99	1	2010	VA
11	124	2010	WA
21	38	2010	WA
22	33	2010	WA
23	1306	2010	WA
31	1630	2010	WA
42	1751	2010	WA
44	1902	2010	WA
48	827	2010	WA
51	507	2010	WA
52	694	2010	WA
53	485	2010	WA
54	1665	2010	WA
55	644	2010	WA
56	943	2010	WA
61	417	2010	WA
62	1907	2010	WA
71	469	2010	WA
72	2174	2010	WA
81	1070	2010	WA
99	0	2010	WA
11	6	2010	WV
21	147	2010	WV
22	23	2010	WV
23	271	2010	WV
31	423	2010	WV
42	446	2010	WV
44	686	2010	WV
48	192	2010	WV
51	95	2010	WV
52	210	2010	WV
53	109	2010	WV
54	362	2010	WV
55	148	2010	WV
56	263	2010	WV
61	69	2010	WV
62	674	2010	WV
71	78	2010	WV
72	616	2010	WV
81	272	2010	WV
99	0	2010	WV
11	21	2010	WI
21	32	2010	WI
22	43	2010	WI
23	765	2010	WI
31	2830	2010	WI
42	1556	2010	WI
44	1990	2010	WI
48	813	2010	WI
51	357	2010	WI
52	779	2010	WI
53	298	2010	WI
54	1123	2010	WI
55	607	2010	WI
56	821	2010	WI
61	386	2010	WI
62	1847	2010	WI
71	400	2010	WI
72	2456	2010	WI
81	1127	2010	WI
99	0	2010	WI
11	1	2010	WY
21	170	2010	WY
22	25	2010	WY
23	167	2010	WY
31	115	2010	WY
42	232	2010	WY
44	349	2010	WY
48	120	2010	WY
51	77	2010	WY
52	112	2010	WY
53	72	2010	WY
54	148	2010	WY
55	53	2010	WY
56	92	2010	WY
61	26	2010	WY
62	240	2010	WY
71	39	2010	WY
72	325	2010	WY
81	98	2010	WY
99	0	2010	WY
11	24	2011	AL
21	61	2011	AL
22	38	2011	AL
23	310	2011	AL
31	927	2011	AL
42	838	2011	AL
44	778	2011	AL
48	374	2011	AL
51	177	2011	AL
52	367	2011	AL
53	199	2011	AL
54	525	2011	AL
55	369	2011	AL
56	497	2011	AL
61	106	2011	AL
62	631	2011	AL
71	75	2011	AL
72	528	2011	AL
81	298	2011	AL
11	7	2011	AK
21	33	2011	AK
22	11	2011	AK
23	62	2011	AK
31	47	2011	AK
42	166	2011	AK
44	165	2011	AK
48	119	2011	AK
51	44	2011	AK
52	84	2011	AK
53	56	2011	AK
54	159	2011	AK
55	80	2011	AK
56	107	2011	AK
61	20	2011	AK
62	144	2011	AK
71	14	2011	AK
72	109	2011	AK
81	63	2011	AK
11	12	2011	AZ
21	33	2011	AZ
22	31	2011	AZ
23	492	2011	AZ
31	670	2011	AZ
42	966	2011	AZ
44	854	2011	AZ
48	438	2011	AZ
51	265	2011	AZ
52	527	2011	AZ
53	319	2011	AZ
54	813	2011	AZ
55	475	2011	AZ
56	752	2011	AZ
61	212	2011	AZ
62	801	2011	AZ
71	178	2011	AZ
72	823	2011	AZ
81	409	2011	AZ
11	23	2011	AR
21	87	2011	AR
22	27	2011	AR
23	162	2011	AR
31	569	2011	AR
42	613	2011	AR
44	519	2011	AR
48	248	2011	AR
51	119	2011	AR
52	240	2011	AR
53	125	2011	AR
54	253	2011	AR
55	241	2011	AR
56	252	2011	AR
61	74	2011	AR
62	573	2011	AR
71	47	2011	AR
72	382	2011	AR
81	181	2011	AR
11	124	2011	CA
21	121	2011	CA
22	62	2011	CA
23	1797	2011	CA
31	4345	2011	CA
42	3893	2011	CA
44	2805	2011	CA
48	1503	2011	CA
51	1193	2011	CA
52	1488	2011	CA
53	1107	2011	CA
54	3659	2011	CA
55	2396	2011	CA
56	2577	2011	CA
61	1144	2011	CA
62	3429	2011	CA
71	943	2011	CA
72	3639	2011	CA
81	1701	2011	CA
11	9	2011	CO
21	151	2011	CO
22	41	2011	CO
23	442	2011	CO
31	625	2011	CO
42	1013	2011	CO
44	822	2011	CO
48	420	2011	CO
51	360	2011	CO
52	520	2011	CO
53	306	2011	CO
54	1002	2011	CO
55	525	2011	CO
56	658	2011	CO
61	195	2011	CO
62	687	2011	CO
71	167	2011	CO
72	745	2011	CO
81	446	2011	CO
21	8	2011	CT
22	28	2011	CT
23	177	2011	CT
31	668	2011	CT
42	691	2011	CT
44	726	2011	CT
48	243	2011	CT
51	221	2011	CT
52	476	2011	CT
53	167	2011	CT
54	543	2011	CT
55	385	2011	CT
56	402	2011	CT
61	169	2011	CT
62	767	2011	CT
71	128	2011	CT
72	381	2011	CT
81	240	2011	CT
21	2	2011	DE
22	13	2011	DE
23	98	2011	DE
31	122	2011	DE
42	233	2011	DE
44	417	2011	DE
48	96	2011	DE
51	59	2011	DE
52	266	2011	DE
53	130	2011	DE
54	250	2011	DE
55	424	2011	DE
56	192	2011	DE
61	49	2011	DE
62	211	2011	DE
71	34	2011	DE
72	180	2011	DE
81	92	2011	DE
21	2	2011	DC
22	34	2011	DC
23	42	2011	DC
31	10	2011	DC
42	105	2011	DC
44	235	2011	DC
48	62	2011	DC
51	174	2011	DC
52	204	2011	DC
53	123	2011	DC
54	735	2011	DC
55	135	2011	DC
56	250	2011	DC
61	135	2011	DC
62	219	2011	DC
71	41	2011	DC
72	270	2011	DC
81	440	2011	DC
11	54	2011	FL
21	30	2011	FL
22	58	2011	FL
23	975	2011	FL
31	1300	2011	FL
42	1816	2011	FL
44	1675	2011	FL
48	879	2011	FL
51	488	2011	FL
52	991	2011	FL
53	631	2011	FL
54	1737	2011	FL
55	1131	2011	FL
56	1586	2011	FL
61	512	2011	FL
62	1830	2011	FL
71	587	2011	FL
72	2039	2011	FL
81	930	2011	FL
11	29	2011	GA
21	29	2011	GA
22	63	2011	GA
23	563	2011	GA
31	1425	2011	GA
42	1717	2011	GA
44	1135	2011	GA
48	804	2011	GA
51	400	2011	GA
52	726	2011	GA
53	429	2011	GA
54	1212	2011	GA
55	871	2011	GA
56	993	2011	GA
61	271	2011	GA
62	1024	2011	GA
71	187	2011	GA
72	1116	2011	GA
81	634	2011	GA
21	2	2011	HI
22	12	2011	HI
23	114	2011	HI
31	77	2011	HI
42	234	2011	HI
44	309	2011	HI
48	154	2011	HI
51	80	2011	HI
52	165	2011	HI
53	114	2011	HI
54	234	2011	HI
55	149	2011	HI
56	227	2011	HI
61	65	2011	HI
62	185	2011	HI
71	74	2011	HI
72	307	2011	HI
81	137	2011	HI
11	18	2011	ID
21	18	2011	ID
22	19	2011	ID
23	93	2011	ID
31	219	2011	ID
42	420	2011	ID
44	394	2011	ID
48	132	2011	ID
51	97	2011	ID
52	207	2011	ID
53	71	2011	ID
54	220	2011	ID
55	130	2011	ID
56	171	2011	ID
61	40	2011	ID
62	315	2011	ID
71	37	2011	ID
72	205	2011	ID
81	105	2011	ID
11	14	2011	IL
21	52	2011	IL
22	52	2011	IL
23	589	2011	IL
31	2381	2011	IL
42	2204	2011	IL
44	1673	2011	IL
48	998	2011	IL
51	560	2011	IL
52	1137	2011	IL
53	490	2011	IL
54	1612	2011	IL
55	1185	2011	IL
56	1337	2011	IL
61	479	2011	IL
62	1847	2011	IL
71	318	2011	IL
72	1405	2011	IL
81	850	2011	IL
11	13	2011	IN
21	46	2011	IN
22	38	2011	IN
23	386	2011	IN
31	1694	2011	IN
42	1141	2011	IN
44	993	2011	IN
48	594	2011	IN
51	219	2011	IN
52	514	2011	IN
53	260	2011	IN
54	604	2011	IN
55	532	2011	IN
56	594	2011	IN
61	171	2011	IN
62	1017	2011	IN
71	134	2011	IN
72	888	2011	IN
81	477	2011	IN
11	17	2011	IA
21	17	2011	IA
22	26	2011	IA
23	211	2011	IA
31	771	2011	IA
42	713	2011	IA
44	656	2011	IA
48	278	2011	IA
51	169	2011	IA
52	354	2011	IA
53	150	2011	IA
54	309	2011	IA
55	306	2011	IA
56	314	2011	IA
61	96	2011	IA
62	727	2011	IA
71	87	2011	IA
72	464	2011	IA
81	207	2011	IA
11	4	2011	KS
21	73	2011	KS
22	29	2011	KS
23	232	2011	KS
31	617	2011	KS
42	694	2011	KS
44	657	2011	KS
48	281	2011	KS
51	190	2011	KS
52	391	2011	KS
53	158	2011	KS
54	422	2011	KS
55	344	2011	KS
56	360	2011	KS
61	100	2011	KS
62	647	2011	KS
71	76	2011	KS
72	446	2011	KS
81	231	2011	KS
11	13	2011	KY
21	99	2011	KY
22	36	2011	KY
23	259	2011	KY
31	904	2011	KY
42	730	2011	KY
44	719	2011	KY
48	386	2011	KY
51	191	2011	KY
52	367	2011	KY
53	203	2011	KY
54	427	2011	KY
55	363	2011	KY
56	419	2011	KY
61	109	2011	KY
62	612	2011	KY
71	92	2011	KY
72	653	2011	KY
81	279	2011	KY
11	17	2011	LA
21	245	2011	LA
22	27	2011	LA
23	413	2011	LA
31	564	2011	LA
42	778	2011	LA
44	744	2011	LA
48	408	2011	LA
51	136	2011	LA
52	377	2011	LA
53	227	2011	LA
54	508	2011	LA
55	368	2011	LA
56	470	2011	LA
61	212	2011	LA
62	935	2011	LA
71	85	2011	LA
72	618	2011	LA
81	355	2011	LA
11	16	2011	ME
21	1	2011	ME
22	18	2011	ME
23	68	2011	ME
31	243	2011	ME
42	282	2011	ME
44	351	2011	ME
48	116	2011	ME
51	92	2011	ME
52	167	2011	ME
53	67	2011	ME
54	200	2011	ME
55	132	2011	ME
56	159	2011	ME
61	66	2011	ME
62	343	2011	ME
71	40	2011	ME
72	182	2011	ME
81	96	2011	ME
11	3	2011	MD
21	20	2011	MD
22	31	2011	MD
23	602	2011	MD
31	510	2011	MD
42	846	2011	MD
44	939	2011	MD
48	436	2011	MD
51	277	2011	MD
52	490	2011	MD
53	323	2011	MD
54	1158	2011	MD
55	486	2011	MD
56	784	2011	MD
61	280	2011	MD
62	906	2011	MD
71	162	2011	MD
72	728	2011	MD
81	461	2011	MD
11	2	2011	MA
21	11	2011	MA
22	36	2011	MA
23	379	2011	MA
31	1066	2011	MA
42	1108	2011	MA
44	992	2011	MA
48	470	2011	MA
51	424	2011	MA
52	690	2011	MA
53	273	2011	MA
54	1233	2011	MA
55	637	2011	MA
56	775	2011	MA
61	406	2011	MA
62	1206	2011	MA
71	225	2011	MA
72	791	2011	MA
81	418	2011	MA
11	15	2011	MI
21	45	2011	MI
22	35	2011	MI
23	368	2011	MI
31	1882	2011	MI
42	1323	2011	MI
44	1172	2011	MI
48	503	2011	MI
51	313	2011	MI
52	568	2011	MI
53	307	2011	MI
54	1072	2011	MI
55	920	2011	MI
56	976	2011	MI
61	247	2011	MI
62	1282	2011	MI
71	183	2011	MI
72	1041	2011	MI
81	531	2011	MI
11	16	2011	MN
21	19	2011	MN
22	46	2011	MN
23	303	2011	MN
31	1188	2011	MN
42	1122	2011	MN
44	983	2011	MN
48	440	2011	MN
51	297	2011	MN
52	516	2011	MN
53	267	2011	MN
54	770	2011	MN
55	632	2011	MN
56	564	2011	MN
61	224	2011	MN
62	1176	2011	MN
71	138	2011	MN
72	748	2011	MN
81	401	2011	MN
11	17	2011	MS
21	56	2011	MS
22	40	2011	MS
23	170	2011	MS
31	568	2011	MS
42	510	2011	MS
44	526	2011	MS
48	271	2011	MS
51	95	2011	MS
52	256	2011	MS
53	120	2011	MS
54	236	2011	MS
55	213	2011	MS
56	273	2011	MS
61	98	2011	MS
62	407	2011	MS
71	40	2011	MS
72	350	2011	MS
81	164	2011	MS
11	13	2011	MO
21	40	2011	MO
22	40	2011	MO
23	372	2011	MO
31	976	2011	MO
42	1124	2011	MO
44	1040	2011	MO
48	465	2011	MO
51	249	2011	MO
52	597	2011	MO
53	294	2011	MO
54	732	2011	MO
55	658	2011	MO
56	565	2011	MO
61	224	2011	MO
62	1110	2011	MO
71	144	2011	MO
72	886	2011	MO
81	481	2011	MO
11	7	2011	MT
21	60	2011	MT
22	15	2011	MT
23	72	2011	MT
31	103	2011	MT
42	249	2011	MT
44	267	2011	MT
48	100	2011	MT
51	76	2011	MT
52	137	2011	MT
53	44	2011	MT
54	161	2011	MT
55	79	2011	MT
56	104	2011	MT
61	30	2011	MT
62	220	2011	MT
71	41	2011	MT
72	176	2011	MT
81	58	2011	MT
11	10	2011	NE
21	18	2011	NE
22	12	2011	NE
23	157	2011	NE
31	359	2011	NE
42	510	2011	NE
44	500	2011	NE
48	195	2011	NE
51	150	2011	NE
52	263	2011	NE
53	114	2011	NE
54	285	2011	NE
55	208	2011	NE
56	221	2011	NE
61	71	2011	NE
62	396	2011	NE
71	60	2011	NE
72	297	2011	NE
81	184	2011	NE
21	43	2011	NV
22	19	2011	NV
23	300	2011	NV
31	287	2011	NV
42	587	2011	NV
44	673	2011	NV
48	281	2011	NV
51	136	2011	NV
52	360	2011	NV
53	213	2011	NV
54	435	2011	NV
55	279	2011	NV
56	461	2011	NV
61	73	2011	NV
62	343	2011	NV
71	132	2011	NV
72	506	2011	NV
81	191	2011	NV
11	1	2011	NH
21	3	2011	NH
22	18	2011	NH
23	96	2011	NH
31	321	2011	NH
42	370	2011	NH
44	434	2011	NH
48	89	2011	NH
51	124	2011	NH
52	211	2011	NH
53	84	2011	NH
54	248	2011	NH
55	123	2011	NH
56	191	2011	NH
61	76	2011	NH
62	268	2011	NH
71	49	2011	NH
72	215	2011	NH
81	114	2011	NH
11	6	2011	NJ
21	16	2011	NJ
22	35	2011	NJ
23	431	2011	NJ
31	1167	2011	NJ
42	1603	2011	NJ
44	1118	2011	NJ
48	811	2011	NJ
51	347	2011	NJ
52	659	2011	NJ
53	318	2011	NJ
54	1390	2011	NJ
55	778	2011	NJ
56	941	2011	NJ
61	366	2011	NJ
62	1256	2011	NJ
71	266	2011	NJ
72	766	2011	NJ
81	511	2011	NJ
11	2	2011	NM
21	121	2011	NM
22	26	2011	NM
23	179	2011	NM
31	162	2011	NM
42	413	2011	NM
44	472	2011	NM
48	167	2011	NM
51	106	2011	NM
52	216	2011	NM
53	118	2011	NM
54	300	2011	NM
55	130	2011	NM
56	229	2011	NM
61	71	2011	NM
62	385	2011	NM
71	58	2011	NM
72	358	2011	NM
81	162	2011	NM
11	15	2011	NY
21	40	2011	NY
22	49	2011	NY
23	865	2011	NY
31	1848	2011	NY
42	2092	2011	NY
44	1825	2011	NY
48	963	2011	NY
51	789	2011	NY
52	1294	2011	NY
53	643	2011	NY
54	2146	2011	NY
55	1396	2011	NY
56	1678	2011	NY
61	916	2011	NY
62	2908	2011	NY
71	586	2011	NY
72	1846	2011	NY
81	1044	2011	NY
11	21	2011	NC
21	23	2011	NC
22	46	2011	NC
23	588	2011	NC
31	1637	2011	NC
42	1411	2011	NC
44	1116	2011	NC
48	567	2011	NC
51	323	2011	NC
52	542	2011	NC
53	342	2011	NC
54	1011	2011	NC
55	818	2011	NC
56	872	2011	NC
61	257	2011	NC
62	1310	2011	NC
71	253	2011	NC
72	1031	2011	NC
81	515	2011	NC
11	2	2011	ND
21	86	2011	ND
22	15	2011	ND
23	79	2011	ND
31	125	2011	ND
42	283	2011	ND
44	285	2011	ND
48	109	2011	ND
51	62	2011	ND
52	110	2011	ND
53	63	2011	ND
54	104	2011	ND
55	65	2011	ND
56	99	2011	ND
61	34	2011	ND
62	167	2011	ND
71	28	2011	ND
72	168	2011	ND
81	61	2011	ND
11	12	2011	OH
21	59	2011	OH
22	36	2011	OH
23	538	2011	OH
31	2511	2011	OH
42	1751	2011	OH
44	1357	2011	OH
48	757	2011	OH
51	345	2011	OH
52	666	2011	OH
53	392	2011	OH
54	1214	2011	OH
55	1081	2011	OH
56	1097	2011	OH
61	387	2011	OH
62	1984	2011	OH
71	250	2011	OH
72	1319	2011	OH
81	705	2011	OH
11	6	2011	OK
21	215	2011	OK
22	51	2011	OK
23	237	2011	OK
31	592	2011	OK
42	701	2011	OK
44	643	2011	OK
48	327	2011	OK
51	151	2011	OK
52	359	2011	OK
53	186	2011	OK
54	389	2011	OK
55	345	2011	OK
56	421	2011	OK
61	87	2011	OK
62	724	2011	OK
71	100	2011	OK
72	486	2011	OK
81	259	2011	OK
11	52	2011	OR
21	13	2011	OR
22	29	2011	OR
23	238	2011	OR
31	724	2011	OR
42	831	2011	OR
44	718	2011	OR
48	354	2011	OR
51	213	2011	OR
52	367	2011	OR
53	215	2011	OR
54	552	2011	OR
55	390	2011	OR
56	397	2011	OR
61	143	2011	OR
62	611	2011	OR
71	102	2011	OR
72	467	2011	OR
81	261	2011	OR
11	15	2011	PA
21	138	2011	PA
22	64	2011	PA
23	699	2011	PA
31	2320	2011	PA
42	1810	2011	PA
44	1735	2011	PA
48	860	2011	PA
51	431	2011	PA
52	773	2011	PA
53	453	2011	PA
54	1504	2011	PA
55	1150	2011	PA
56	1148	2011	PA
61	567	2011	PA
62	2092	2011	PA
71	337	2011	PA
72	1285	2011	PA
81	778	2011	PA
21	1	2011	RI
22	5	2011	RI
23	48	2011	RI
31	216	2011	RI
42	266	2011	RI
44	341	2011	RI
48	72	2011	RI
51	67	2011	RI
52	168	2011	RI
53	73	2011	RI
54	193	2011	RI
55	100	2011	RI
56	173	2011	RI
61	62	2011	RI
62	304	2011	RI
71	43	2011	RI
72	167	2011	RI
81	88	2011	RI
11	22	2011	SC
21	15	2011	SC
22	27	2011	SC
23	266	2011	SC
31	874	2011	SC
42	697	2011	SC
44	710	2011	SC
48	382	2011	SC
51	178	2011	SC
52	357	2011	SC
53	246	2011	SC
54	467	2011	SC
55	341	2011	SC
56	470	2011	SC
61	121	2011	SC
62	596	2011	SC
71	131	2011	SC
72	691	2011	SC
81	318	2011	SC
11	4	2011	SD
21	12	2011	SD
22	15	2011	SD
23	60	2011	SD
31	179	2011	SD
42	276	2011	SD
44	320	2011	SD
48	79	2011	SD
51	68	2011	SD
52	141	2011	SD
53	50	2011	SD
54	104	2011	SD
55	108	2011	SD
56	107	2011	SD
61	39	2011	SD
62	198	2011	SD
71	35	2011	SD
72	178	2011	SD
81	66	2011	SD
11	10	2011	TN
21	32	2011	TN
22	35	2011	TN
23	378	2011	TN
31	1199	2011	TN
42	1087	2011	TN
44	926	2011	TN
48	559	2011	TN
51	256	2011	TN
52	568	2011	TN
53	287	2011	TN
54	629	2011	TN
55	621	2011	TN
56	699	2011	TN
61	203	2011	TN
62	893	2011	TN
71	147	2011	TN
72	775	2011	TN
81	457	2011	TN
11	36	2011	TX
21	582	2011	TX
22	133	2011	TX
23	1811	2011	TX
31	2821	2011	TX
42	2857	2011	TX
44	2052	2011	TX
48	1408	2011	TX
51	667	2011	TX
52	1351	2011	TX
53	804	2011	TX
54	2279	2011	TX
55	1929	2011	TX
56	2217	2011	TX
61	565	2011	TX
62	2977	2011	TX
71	390	2011	TX
72	2633	2011	TX
81	1494	2011	TX
11	3	2011	UT
21	82	2011	UT
22	14	2011	UT
23	221	2011	UT
31	482	2011	UT
42	641	2011	UT
44	569	2011	UT
48	249	2011	UT
51	200	2011	UT
52	300	2011	UT
53	152	2011	UT
54	494	2011	UT
55	244	2011	UT
56	364	2011	UT
61	102	2011	UT
62	330	2011	UT
71	71	2011	UT
72	354	2011	UT
81	168	2011	UT
11	1	2011	VT
21	6	2011	VT
22	12	2011	VT
23	38	2011	VT
31	151	2011	VT
42	199	2011	VT
44	280	2011	VT
48	53	2011	VT
51	66	2011	VT
52	119	2011	VT
53	39	2011	VT
54	112	2011	VT
55	50	2011	VT
56	79	2011	VT
61	48	2011	VT
62	146	2011	VT
71	18	2011	VT
72	107	2011	VT
81	51	2011	VT
11	16	2011	VA
21	57	2011	VA
22	44	2011	VA
23	622	2011	VA
31	884	2011	VA
42	958	2011	VA
44	1129	2011	VA
48	533	2011	VA
51	418	2011	VA
52	562	2011	VA
53	391	2011	VA
54	1640	2011	VA
55	670	2011	VA
56	919	2011	VA
61	281	2011	VA
62	1032	2011	VA
71	218	2011	VA
72	967	2011	VA
81	611	2011	VA
11	61	2011	WA
21	28	2011	WA
22	24	2011	WA
23	455	2011	WA
31	942	2011	WA
42	1177	2011	WA
44	996	2011	WA
48	579	2011	WA
51	338	2011	WA
52	496	2011	WA
53	307	2011	WA
54	960	2011	WA
55	566	2011	WA
56	575	2011	WA
61	209	2011	WA
62	923	2011	WA
71	228	2011	WA
72	653	2011	WA
81	408	2011	WA
11	2	2011	WV
21	98	2011	WV
22	21	2011	WV
23	109	2011	WV
31	260	2011	WV
42	322	2011	WV
44	402	2011	WV
48	119	2011	WV
51	82	2011	WV
52	156	2011	WV
53	83	2011	WV
54	243	2011	WV
55	125	2011	WV
56	176	2011	WV
61	32	2011	WV
62	385	2011	WV
71	42	2011	WV
72	290	2011	WV
81	132	2011	WV
11	13	2011	WI
21	22	2011	WI
22	20	2011	WI
23	271	2011	WI
31	1736	2011	WI
42	1002	2011	WI
44	1049	2011	WI
48	486	2011	WI
51	241	2011	WI
52	523	2011	WI
53	200	2011	WI
54	626	2011	WI
55	551	2011	WI
56	537	2011	WI
61	171	2011	WI
62	917	2011	WI
71	168	2011	WI
72	747	2011	WI
81	408	2011	WI
11	1	2011	WY
21	130	2011	WY
22	22	2011	WY
23	73	2011	WY
31	78	2011	WY
42	190	2011	WY
44	228	2011	WY
48	79	2011	WY
51	47	2011	WY
52	93	2011	WY
53	57	2011	WY
54	106	2011	WY
55	47	2011	WY
56	67	2011	WY
61	20	2011	WY
62	130	2011	WY
71	12	2011	WY
72	145	2011	WY
81	61	2011	WY
11	24	2012	AL
21	69	2012	AL
22	40	2012	AL
23	314	2012	AL
31	933	2012	AL
42	872	2012	AL
44	777	2012	AL
48	398	2012	AL
51	172	2012	AL
52	376	2012	AL
53	204	2012	AL
54	528	2012	AL
55	375	2012	AL
56	506	2012	AL
61	109	2012	AL
62	625	2012	AL
71	80	2012	AL
72	556	2012	AL
81	308	2012	AL
11	7	2012	AK
21	45	2012	AK
22	13	2012	AK
23	69	2012	AK
31	44	2012	AK
42	166	2012	AK
44	162	2012	AK
48	120	2012	AK
51	47	2012	AK
52	82	2012	AK
53	60	2012	AK
54	174	2012	AK
55	88	2012	AK
56	98	2012	AK
61	20	2012	AK
62	149	2012	AK
71	15	2012	AK
72	118	2012	AK
81	70	2012	AK
11	12	2012	AZ
21	38	2012	AZ
22	34	2012	AZ
23	503	2012	AZ
31	693	2012	AZ
42	995	2012	AZ
44	826	2012	AZ
48	447	2012	AZ
51	256	2012	AZ
